2016-08-06 20:38:32.748 InstaSnap[2341:806298]  ,1.727135, 3.000000
2016-08-06 20:38:33.227 InstaSnap[2341:806298]  ,1.745023, 3.000000
2016-08-06 20:38:33.708 InstaSnap[2341:806298]  ,1.723101, 2.000000
2016-08-06 20:38:34.158 InstaSnap[2341:806298]  ,1.931324, 2.000000
2016-08-06 20:38:34.637 InstaSnap[2341:806298]  ,1.819629, 2.000000
2016-08-06 20:38:35.088 InstaSnap[2341:806298]  ,1.931742, 2.000000
2016-08-06 20:38:35.540 InstaSnap[2341:806298]  ,1.959513, 2.000000
2016-08-06 20:38:36.018 InstaSnap[2341:806298]  ,1.879740, 2.000000
2016-08-06 20:38:36.498 InstaSnap[2341:806298]  ,1.635264, 2.000000
2016-08-06 20:38:36.949 InstaSnap[2341:806298]  ,1.768410, 3.000000
2016-08-06 20:38:37.428 InstaSnap[2341:806298]  ,1.644037, 3.000000
2016-08-06 20:38:37.937 InstaSnap[2341:806298]  ,1.684864, 2.000000
2016-08-06 20:38:38.389 InstaSnap[2341:806298]  ,1.894644, 2.000000
2016-08-06 20:38:38.689 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.690 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.690 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.690 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.690 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.690 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.690 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.690 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.690 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.691 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.691 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.691 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.691 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.691 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.691 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.691 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.692 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.692 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.694 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.695 InstaSnap[2341:806298] go go go go
2016-08-06 20:38:38.868 InstaSnap[2341:806298]  ,1.856425, 2.000000
2016-08-06 20:38:39.348 InstaSnap[2341:806298]  ,2.011018, 2.000000
2016-08-06 20:38:39.828 InstaSnap[2341:806298]  ,1.987790, 2.000000
2016-08-06 20:38:40.219 InstaSnap[2341:806298]  ,2.353545, 2.000000
2016-08-06 20:38:40.638 InstaSnap[2341:806298]  ,2.365977, 2.000000
2016-08-06 20:38:41.028 InstaSnap[2341:806298]  ,2.142914, 3.000000
2016-08-06 20:38:41.420 InstaSnap[2341:806298]  ,2.252821, 3.000000
2016-08-06 20:38:41.448 InstaSnap[2341:806298]  ,0.962012, 3.000000
2016-08-06 20:38:41.867 InstaSnap[2341:806298]  ,2.035694, 3.000000
2016-08-06 20:38:42.290 InstaSnap[2341:806298]  ,2.237004, 4.000000
2016-08-06 20:38:42.707 InstaSnap[2341:806298]  ,2.370198, 4.000000
2016-08-06 20:38:43.127 InstaSnap[2341:806298]  ,2.369027, 2.000000
2016-08-06 20:38:43.547 InstaSnap[2341:806298]  ,2.296524, 2.000000
2016-08-06 20:38:43.938 InstaSnap[2341:806298]  ,2.238068, 2.000000
2016-08-06 20:38:44.357 InstaSnap[2341:806298]  ,2.415068, 3.000000
2016-08-06 20:38:44.750 InstaSnap[2341:806298]  ,2.715207, 3.000000
2016-08-06 20:38:45.108 InstaSnap[2341:806298]  ,2.809067, 3.000000
2016-08-06 20:38:45.529 InstaSnap[2341:806298]  ,2.566839, 3.000000
2016-08-06 20:38:45.888 InstaSnap[2341:806298]  ,2.618712, 3.000000
2016-08-06 20:38:46.307 InstaSnap[2341:806298]  ,2.191880, 2.000000
2016-08-06 20:38:46.676 InstaSnap[2341:806298]  ,2.471770, 2.000000
2016-08-06 20:38:47.088 InstaSnap[2341:806298]  ,2.343026, 2.000000
2016-08-06 20:38:47.509 InstaSnap[2341:806298]  ,2.086613, 3.000000
2016-08-06 20:38:47.898 InstaSnap[2341:806298]  ,2.205302, 3.000000
2016-08-06 20:38:48.258 InstaSnap[2341:806298]  ,2.620344, 3.000000
2016-08-06 20:38:48.649 InstaSnap[2341:806298]  ,2.650450, 3.000000
2016-08-06 20:38:49.040 InstaSnap[2341:806298]  ,2.800786, 3.000000
